variant,seed,train_days,test_days,train_end,valid_start,valid_end,test_start,test_end,test_sharpe,test_sortino,test_cagr,test_volatility,test_max_drawdown,test_calmar,test_final_wealth,test_action_entropy,test_mean_turnover,test_total_cost
2018,0,2399,251,2015-12-31,2016-01-01,2017-12-31,2018-01-01,2018-12-31,0.2591827018255926,0.3758619773446859,0.019601547978439715,0.09065331410610537,0.10503578372440348,0.18661781045849038,100798.7430576523,1.4482839249016526,0.22595452273161665,0.011297726136580833
2018,1,2399,251,2015-12-31,2016-01-01,2017-12-31,2018-01-01,2018-12-31,1.1359304519026294,1.7037481217167523,0.08042688341050463,0.07027363280221115,0.05646410198920082,1.4243896666573548,106635.76926967427,1.2264168490468301,0.24976663277269873,0.012488331638634935
2018,2,2399,251,2015-12-31,2016-01-01,2017-12-31,2018-01-01,2018-12-31,-0.05911849384533828,-0.08374028608615781,-0.012141987369299834,0.10816664484627811,0.13853999445510035,-0.08764247044368802,98104.54384867506,1.2227996826803424,0.14030698958360385,0.007015349479180193
2018,-1,2399,251,2015-12-31,2016-01-01,2017-12-31,2018-01-01,2018-12-31,-0.21553954773906214,-0.3062284059087718,-0.023767825802802456,0.09205771441615236,0.12676170090140082,-0.18750005430496555,97065.8923635998,1.2656456740156061,0.11828683137459685,0.005914341568729842
2019,0,2651,252,2016-12-31,2017-01-01,2018-12-31,2019-01-01,2019-12-31,3.479203132713116,6.243661952632057,0.2308866735882944,0.06025085940419469,0.01913413174809775,12.06674421541225,121518.92655999643,1.5927874602584149,0.22364051974078744,0.01118202598703937
2019,1,2651,252,2016-12-31,2017-01-01,2018-12-31,2019-01-01,2019-12-31,2.518811376096808,4.069424870685541,0.2080129052555615,0.07620136135635706,0.036909330911372606,5.635780983270763,118837.41419497925,0.9605817500633865,0.2976739011067617,0.014883695055338082
2019,2,2651,252,2016-12-31,2017-01-01,2018-12-31,2019-01-01,2019-12-31,3.1287911974192473,4.90669063692582,0.2249892805786773,0.06557029982795982,0.04067575517747868,5.531287116784722,120748.72308237999,1.4272745249697332,0.25549229449317556,0.012774614724658778
2019,-1,2651,252,2016-12-31,2017-01-01,2018-12-31,2019-01-01,2019-12-31,3.6629761894074955,6.8789945039819305,0.2673599920338263,0.0652921992972309,0.02236360340067478,11.955139216328583,125542.20111538314,1.2092159027753633,0.15161303178957694,0.007580651589478847
2020,0,2902,253,2017-12-31,2018-01-01,2019-12-31,2020-01-01,2020-12-31,0.8890470133412551,1.3041094317640731,0.15711818143055734,0.18291486519673186,0.16621277125461187,0.9452834475028212,113848.22359507091,1.4265614898729422,0.3014396100390173,0.015071980501950865
2020,1,2902,253,2017-12-31,2018-01-01,2019-12-31,2020-01-01,2020-12-31,0.8428374370122921,1.1979962821304124,0.17342797699845436,0.2180491368534907,0.19874037489733887,0.8726358551353249,115958.73642182622,1.1348773640725702,0.2118269237986507,0.010591346189932535
2020,2,2902,253,2017-12-31,2018-01-01,2019-12-31,2020-01-01,2020-12-31,0.26482318255777976,0.36309393533543016,0.034229744921385086,0.21286772870136525,0.1818015163358322,0.18828085491957236,101960.3843383186,1.6729120914873683,0.2794050369678625,0.013970251848393124
2020,-1,2902,253,2017-12-31,2018-01-01,2019-12-31,2020-01-01,2020-12-31,0.6340647638830262,0.8877455256760114,0.11968740379113973,0.2147764214221282,0.18037047859152755,0.6635642635410834,110917.53902183079,1.3755495065245045,0.1706473370942648,0.00853236685471324
