date,wealth,return,drawdown,action,w_SPY,w_TLT,w_GLD,w_SHY
2021-01-05,100000.0,0.0,0.0,0,0.0,0.0,0.0,1.0
2021-01-06,99942.087188302,-0.00057912811698,0.0005791281169800211,0,0.0,0.0,0.0,1.0
2021-01-07,99965.27670160167,0.0002320295078086,0.00034723298398331437,0,0.0,0.0,0.0,1.0
2021-01-08,99953.71243072744,-0.0001156828776532,0.00046287569272562834,0,0.0,0.0,0.0,1.0
2021-01-11,99942.087188302,-0.0001163062595948,0.0005791281169800211,0,0.0,0.0,0.0,1.0
2021-01-12,99928.0767000834,0.0008606746067271601,0.0007192329991659863,5,0.1998702256592172,0.5990080826307084,0.20112169171007446,0.0
2021-01-13,100569.41751771813,0.006418024231163856,0.0,5,0.1991304033206591,0.6018912591760276,0.19897833750331329,0.0
2021-01-14,99921.82479561455,-0.006439260941224977,0.0064392609412249335,5,0.19971916025070913,0.6001168839279138,0.20016395582137705,0.0
2021-01-15,99766.07587791406,-0.0015587076999351445,0.007987931715549013,5,0.19857214782759555,0.603438849423017,0.19798900274938755,0.0
2021-01-19,100283.30606410542,0.0051844294930904,0.002844915091233413,5,0.19909910460692268,0.6022641357328802,0.19863675966019717,0.0
2021-01-20,101352.33221427692,0.011267732588735,0.0,3,0.8020337637085824,0.19796623629141752,0.0,0.0
2021-01-21,101285.62741798132,-0.0006581476206642746,0.0006581476206642956,3,0.8032936615317773,0.19670633846822264,0.0,0.0
2021-01-22,101062.13960860683,-0.0022065105886366954,0.002863205999607099,3,0.8022205468180359,0.1977794531819641,0.0,0.0
2021-01-25,101617.45301128263,0.00549477187823667,0.0,3,0.8009831923310617,0.1990168076689382,0.0,0.0
2021-01-26,101452.23436882408,-0.0016258884430040165,0.0016258884430040421,3,0.8010352427580403,0.19896475724195967,0.0,0.0
2021-01-27,100047.58491250171,-0.01364713483308476,0.015448803844814063,1,0.5934344694713177,0.4065655305286822,0.0,0.0
2021-01-28,100333.34449857844,0.00285623672302193,0.012636692562660645,1,0.5968334155956729,0.40316658440432696,0.0,0.0
2021-01-29,98891.1778487606,-0.014373752385362471,0.026828808258157477,1,0.5934147532278837,0.4065852467721163,0.0,0.0
2021-02-01,99914.5907026866,0.01034887920428204,0.016757577149733915,1,0.597112883209268,0.40288711679073197,0.0,0.0
2021-02-02,100498.66145756237,0.005845700320324371,0.011009836603521728,1,0.6020368641301488,0.3979631358698513,0.0,0.0
2021-02-03,100189.17276591505,-0.0030774998891904,0.014055461960938986,1,0.6023254714593992,0.39767452854060076,0.0,0.0
2021-02-04,100768.57788368894,0.005783111106502728,0.008353635152609562,1,0.6056686418615146,0.3943313581384854,0.0,0.0
2021-02-05,100676.0658867272,-0.0009180639332680823,0.009264029914732408,1,0.6086111663209477,0.3913888336790523,0.0,0.0
2021-02-08,101291.5914976898,0.006113921968853465,0.0032067475018946467,1,0.6092814397485993,0.3907185602514007,0.0,0.0
2021-02-09,101279.80023633235,-0.00011640908374644098,0.0033227832911024713,1,0.6089467145657238,0.3910532854342762,0.0,0.0
2021-02-10,101707.82883878773,0.00463704213596292,0.0,5,0.19899015899346126,0.6012041252888481,0.19980571571769062,0.0
2021-02-11,101229.28023951818,-0.004705130418505675,0.004705130418505621,5,0.20025371380353493,0.6007395461778636,0.19900674001860147,0.0
2021-02-12,100512.97232451166,-0.007076094123278057,0.011747930596080036,5,0.202677107203699,0.5975066636948224,0.19981622910147848,0.0
2021-02-16,99292.59680082892,-0.012141472841363141,0.02374676625716865,5,0.20499050591975512,0.5956406940083018,0.1993688000719432,0.0
