date,wealth,return,drawdown,action,w_SPY,w_TLT,w_GLD,w_SHY
2019-01-03,100203.24556441478,0.0020324556441477792,0.0,0,0.0,0.0,0.0,1.0
2019-01-04,99988.03928483366,-0.002147697695508044,0.002147697695508044,0,0.0,0.0,0.0,1.0
2019-01-07,99916.26416965901,-0.0007178370101866838,0.002863993008802135,0,0.0,0.0,0.0,1.0
2019-01-08,99856.52553888704,-0.0005978869533245224,0.0034601676180723295,0,0.0,0.0,0.0,1.0
2019-01-09,99904.30345449266,0.0004784656320433456,0.0029833575573153803,0,0.0,0.0,0.0,1.0
2019-01-10,99957.64759457778,0.0015354878626912206,0.0024509981533394898,3,0.801591319816553,0.19840868018344707,0.0,0.0
2019-01-11,100065.97859118845,0.0010837689683340598,0.0013698855007454602,3,0.8010328383238184,0.19896716167618167,0.0,0.0
2019-01-14,99502.859712392,-0.005627475858673524,0.006989652361834353,3,0.8006513368397432,0.19934866316025682,0.0,0.0
2019-01-15,100343.47545151143,0.008448156581119172,0.0,3,0.8030433253244194,0.19695667467558062,0.0,0.0
2019-01-16,100558.23295572787,0.0021402238984658496,0.0,3,0.8032673664796779,0.1967326335203221,0.0,0.0
2019-01-17,101173.23992669662,0.006119215941001554,0.0,3,0.8011668222255774,0.19883317777442272,0.0,0.0
2019-01-18,102146.64584027552,0.00962117961512499,0.0,3,0.8040940203632242,0.1959059796367759,0.0,0.0
2019-01-22,101172.53464794724,-0.009536399206406502,0.009536399206406476,3,0.8008677179090982,0.19913228209090184,0.0,0.0
2019-01-23,101333.69723696982,0.001592948022735441,0.007958642171930874,3,0.8012669505114588,0.19873304948854115,0.0,0.0
2019-01-24,101509.08730144988,0.0017308167891073578,0.006241600334313313,3,0.8003077444157775,0.19969225558422257,0.0,0.0
2019-01-25,101334.87375507706,-0.0007169529176391798,0.00794712424006383,0,0.0,0.0,0.0,1.0
2019-01-28,101346.98750738839,0.00011954179111728358,0.00782853246241233,0,0.0,0.0,0.0,1.0
2019-01-29,101395.46446183711,0.00047832654567248056,0.007353950511630347,0,0.0,0.0,0.0,1.0
2019-01-30,101528.80351807544,0.0013150396513890161,0.006048581596758362,0,0.0,0.0,0.0,1.0
2019-01-31,101613.6546472633,0.0008357345526361915,0.005217902052757073,0,0.0,0.0,0.0,1.0
