date,wealth,return,drawdown,action,w_SPY,w_TLT,w_GLD,w_SHY
2021-01-05,100000.0,0.0,0.0,0,0.0,0.0,0.0,1.0
2021-01-06,99942.087188302,-0.00057912811698,0.0005791281169800211,0,0.0,0.0,0.0,1.0
2021-01-07,99965.27670160167,0.0002320295078086,0.00034723298398331437,0,0.0,0.0,0.0,1.0
2021-01-08,99953.71243072744,-0.0001156828776532,0.00046287569272562834,0,0.0,0.0,0.0,1.0
2021-01-11,99942.087188302,-0.0001163062595948,0.0005791281169800211,0,0.0,0.0,0.0,1.0
2021-01-12,99823.09213593924,-0.00019083088764934003,0.001769078640607602,1,0.6002412912396597,0.39975870876034025,0.0,0.0
2021-01-13,100433.85491230692,0.006118451786045077,0.0,1,0.5981975507017897,0.4018024492982103,0.0,0.0
2021-01-14,99845.42490518597,-0.005858881028063075,0.00585888102806309,1,0.5996159450825901,0.4003840549174099,0.0,0.0
2021-01-15,99567.4425950367,-0.0027841266679294145,0.008626695829078046,1,0.5969048752607753,0.4030951247392246,0.0,0.0
2021-01-19,100163.64176991234,0.005987892822561536,0.0026904587365537136,1,0.5980108977142727,0.4019891022857272,0.0,0.0
2021-01-20,100786.0718003349,0.00661477503990104,0.0,5,0.2014352674420653,0.5966439352997137,0.20192079725822093,0.0
2021-01-21,100369.79131046488,-0.004130337480507351,0.0041303374805072846,5,0.20245512341444008,0.5949137846557436,0.20263109192981624,0.0
2021-01-22,100331.02164353567,-0.0003862682827473414,0.004515010344888992,5,0.20181649765590015,0.5970700706852403,0.2011134316588595,0.0
2021-01-25,101134.28423755136,0.00800612393711668,0.0,5,0.2010031822873524,0.5993086304901016,0.19968818722254594,0.0
2021-01-26,100938.28459752201,-0.0019380138150676873,0.0019380138150675297,5,0.20107910821280484,0.5993392622413009,0.19958162954589434,0.0
2021-01-27,100470.87421504881,-0.004629580988759581,0.0065596946426622615,5,0.19601941751938967,0.6043233778939698,0.19965720458664044,0.0
2021-01-28,100323.22090996878,-0.0014696130220186766,0.008019667452013546,5,0.19799619771213106,0.6018673201237913,0.20013648216407767,0.0
2021-01-29,99554.16434120305,-0.007665788257096393,0.015623978636530533,5,0.19553133035641965,0.6028678794635886,0.20160079017999175,0.0
2021-02-01,100136.11700184965,0.005845588323679512,0.009869721659938269,5,0.19763074415436657,0.6000590059810265,0.20231024986460686,0.0
2021-02-02,99782.0359328734,-0.0035359975958495506,0.013370819943726464,5,0.20113650471042965,0.5983057436300411,0.2005577516595293,0.0
2021-02-03,99409.34427854982,-0.0035368974912567803,0.017055936787468418,2,0.40173544032953473,0.39785786771728926,0.200406691953176,0.0
2021-02-04,99328.61735175231,-0.0008120657809724196,0.017854152025813197,2,0.4066316356780789,0.3971171546858966,0.19625120963602444,0.0
2021-02-05,99349.74123870781,0.00021266667672113402,0.01764528233226914,2,0.4081452507663201,0.3937082553908512,0.1981464938428286,0.0
2021-02-08,100012.57347648237,0.006671705728774724,0.011091300734716536,2,0.40836835074360384,0.3928162347780102,0.198815414478386,0.0
2021-02-09,100079.38292613595,0.0006680105043921083,0.010430699335722604,2,0.40782406015653333,0.39284456617134456,0.1993313736721221,0.0
2021-02-10,100400.78115073756,0.0032192821646097403,0.007252763910316484,2,0.3985427479304647,0.4013691688267899,0.20008808324274546,0.0
2021-02-11,100070.32255746945,-0.0032913946433541464,0.01052028684538664,2,0.40050454461078483,0.400490147892591,0.19900530749662407,0.0
2021-02-12,99710.08222473545,-0.0035998718054207073,0.0140822869668078,2,0.4039371144243967,0.39694520496529334,0.19911768061031,0.0
