date,wealth,return,drawdown,action,w_SPY,w_TLT,w_GLD,w_SHY
2021-01-05,100000.0,0.0,0.0,0,0.0,0.0,0.0,1.0
2021-01-06,99942.087188302,-0.0005791281169800211,0.0005791281169800211,0,0.0,0.0,0.0,1.0
2021-01-07,99965.27670160167,0.00023202950780865095,0.00034723298398331437,0,0.0,0.0,0.0,1.0
2021-01-08,99953.71243072742,-0.00011568287765328922,0.00046287569272573936,0,0.0,0.0,0.0,1.0
2021-01-11,99942.08718830199,-0.00011630625959480057,0.0005791281169801321,0,0.0,0.0,0.0,1.0
2021-01-12,99928.07670008339,0.0008606746067271188,0.0007192329991660973,5,0.19987022565921722,0.5990080826307084,0.2011216917100745,0.0
2021-01-13,100569.41751771813,0.006418024231163907,0.0,5,0.19913040332065912,0.6018912591760276,0.19897833750331329,0.0
2021-01-14,99921.82479561454,-0.006439260941224998,0.0064392609412250446,5,0.19971916025070913,0.6001168839279138,0.20016395582137703,0.0
2021-01-15,99766.07587791405,-0.0015587076999351288,0.007987931715549124,5,0.19857214782759555,0.603438849423017,0.19798900274938752,0.0
2021-01-19,100283.3060641054,0.005184429493090486,0.002844915091233635,5,0.19909910460692268,0.6022641357328802,0.19863675966019714,0.0
2021-01-20,100946.42901704248,0.006614775039901088,0.0,5,0.2014352674420653,0.5966439352997137,0.20192079725822093,0.0
2021-01-21,100529.48619775001,-0.004130337480507358,0.004130337480507396,5,0.20245512341444008,0.5949137846557436,0.20263109192981624,0.0
2021-01-22,100490.65484575093,-0.00038626828274733547,0.004515010344888992,5,0.20181649765590015,0.5970700706852403,0.2011134316588595,0.0
2021-01-25,101295.19548296803,0.008006123937116727,0.0,5,0.2010031822873524,0.5993086304901016,0.19968818722254594,0.0
2021-01-26,101098.88399472205,-0.0019380138150677433,0.0019380138150677517,5,0.20107910821280484,0.5993392622413009,0.19958162954589437,0.0
2021-01-27,100997.78511072733,0.0,0.0029360758012526578,0,0.0,0.0,0.0,1.0
2021-01-28,100986.13489123978,-0.00011535123740369357,0.00305108835867951,0,0.0,0.0,0.0,1.0
2021-01-29,101021.21898833975,0.0003474149905604573,0.002704733361952427,0,0.0,0.0,0.0,1.0
2021-02-01,101032.85894331675,0.00011522287192300418,0.0025898221371751795,0,0.0,0.0,0.0,1.0
2021-02-02,100997.81590425903,-0.0003468479406030234,0.0029357718033033997,0,0.0,0.0,0.0,1.0
2021-02-03,101009.49691727827,0.00011565609527952603,0.0028204552479272893,0,0.0,0.0,0.0,1.0
2021-02-04,101009.49691727827,0.0,0.0028204552479272893,0,0.0,0.0,0.0,1.0
2021-02-05,101032.85894331677,0.00023128544098804937,0.0025898221371750685,0,0.0,0.0,0.0,1.0
2021-02-08,101021.21898833977,-0.00011520959714228507,0.002704733361952316,0,0.0,0.0,0.0,1.0
2021-02-09,100997.81590425903,-0.00023166503349592027,0.0029357718033033997,0,0.0,0.0,0.0,1.0
2021-02-10,101364.68088521506,0.004637042135962965,0.0,5,0.19899015899346126,0.6012041252888481,0.19980571571769062,0.0
2021-02-11,100887.7468418199,-0.004705130418505689,0.004705130418505843,5,0.20025371380353493,0.6007395461778636,0.19900674001860147,0.0
2021-02-12,100173.85564928173,-0.007076094123278123,0.011747930596080258,5,0.20267710720369903,0.5975066636948224,0.1998162291014785,0.0
2021-02-16,98957.59750150134,-0.012141472841363162,0.023746766257168872,5,0.2049905059197551,0.5956406940083018,0.1993688000719432,0.0
2021-02-17,99112.56435047674,0.0015659924340123072,0.022217961079447512,5,0.2047169423437274,0.5984858447498347,0.19679721290643779,0.0
2021-02-18,98785.89231324836,-0.0032912685673080143,0.02544070133153087,5,0.19980639213635784,0.5995452378742068,0.2006483699894355,0.0
2021-02-19,98045.99305586463,-0.0074899283699086045,0.03274008067078604,5,0.20095871053958334,0.5960400545859463,0.2030012348744704,0.0
2021-02-22,97747.81225875356,-0.003041233892558775,0.03568174432036364,5,0.20002131094522224,0.593310168089639,0.20666852096513882,0.0
2021-02-23,97557.8284071174,-0.001943612314649453,0.03755600515734392,5,0.2006541986538306,0.5927512323419005,0.20659456900426887,0.0
2021-02-24,97379.89872657819,-0.0018238380604034697,0.039311347146144704,5,0.20323601681685174,0.5899387828268277,0.2068252003563205,0.0
2021-02-25,95589.02215454468,-0.018380742266651363,0.05697900570723158,5,0.19883558867631654,0.6012531998103966,0.19991121151328678,0.0
2021-02-26,96928.95610704838,0.014017655189916534,0.043760062572383296,5,0.1950765178179599,0.6125434221908445,0.1923800599911956,0.0
2021-03-01,96570.85841491577,-0.0036944346304227187,0.04729282851220917,5,0.20054609874042514,0.6066946023759222,0.1927592988836527,0.0
2021-03-02,96525.30784886962,-0.00047168024385207654,0.04774220166317622,5,0.1990750724244692,0.6070240293989434,0.19390089817658737,0.0
2021-03-03,95428.9832330183,-0.011357898154210918,0.058557848753238995,5,0.19869497888606782,0.6073381537484182,0.19396686736551405,0.0
2021-03-04,94503.09925287777,-0.009496966098426497,0.06769203604663154,2,0.39883775222640666,0.4012308851569891,0.19993136261660432,0.0
2021-03-05,95282.21575719581,0.008244348708958434,0.060005764087660896,2,0.40285376765335684,0.39872500447589027,0.19842122787075298,0.0
2021-03-08,94599.69319695073,-0.007163168434121371,0.0667391011266042,2,0.4037400994788692,0.3984792053910436,0.1977806951300872,0.0
2021-03-09,96065.38099105826,0.01549357872711138,0.05227954991697448,2,0.4032566308872725,0.3978374195115425,0.19890594960118504,0.0
2021-03-10,96480.5040956811,0.0043212560064844014,0.04818420722958505,2,0.4040208608563222,0.3969192998591425,0.19905983928453524,0.0
2021-03-11,97085.44946394418,0.006668750500156341,0.04221619783045194,3,0.8027580074531094,0.1972419925468907,0.0,0.0
2021-03-12,96784.04126549263,-0.0031045661333987664,0.04518970098578534,3,0.8063424912590051,0.1936575087409948,0.0,0.0
2021-03-15,97359.64190833704,0.005947268116914527,0.03951118813675647,3,0.8063554704836383,0.19364452951636177,0.0,0.0
2021-03-16,97184.84353121069,-0.0017953884556285563,0.04123563866133606,3,0.8067868421387945,0.19321315786120558,0.0,0.0
2021-03-17,97311.69746082152,0.001305285114443777,0.03998417781222152,3,0.8084825958575914,0.19151740414240864,0.0,0.0
2021-03-18,95981.11178004569,-0.013665073568608644,0.05311089679516379,3,0.7992825167332861,0.2007174832667139,0.0,0.0
2021-03-19,95958.56723410028,-0.00023488523447269817,0.053333307064189706,3,0.7979910787992767,0.20200892120072333,0.0,0.0
2021-03-22,96787.2402816599,0.008635738021577558,0.04515814151024289,3,0.7974762988663664,0.2025237011336336,0.0,0.0
2021-03-23,96356.67411072344,-0.004448584024954822,0.049405835748278615,3,0.7947350085537204,0.20526499144627972,0.0,0.0
2021-03-24,96073.83060266607,-0.002935380560482444,0.05219619137893128,3,0.7930226908183795,0.20697730918162052,0.0,0.0
2021-03-25,96354.02279934018,0.002923423490153931,0.04943199191391845,3,0.8021554459159768,0.1978445540840231,0.0,0.0
2021-03-26,97532.84302932235,0.012234260653933406,0.03780249513370304,3,0.8052306805144724,0.19476931948552764,0.0,0.0
