date,wealth,return,drawdown,action,w_SPY,w_TLT,w_GLD,w_SHY
2021-01-05,100302.02365959309,0.0040242608567877,0.0,3,0.8022810932456224,0.19771890675437767,0.0,0.0
2021-01-06,100376.01247351407,0.0007376602307853809,0.0,3,0.8064825767883923,0.19351742321160773,0.0,0.0
2021-01-07,101407.53914217054,0.01027662529360449,0.0,3,0.8101395058926576,0.18986049410734232,0.0,0.0
2021-01-08,101813.4901467012,0.004003163945843633,0.0,3,0.8115068365762736,0.18849316342372643,0.0,0.0
2021-01-11,101224.8463151017,-0.005781589755457031,0.005781589755456951,3,0.8107240391009859,0.18927596089901405,0.0,0.0
2021-01-12,101224.7939439296,1.0206773882579994e-05,0.005782104138885247,3,0.8001608284876857,0.19983917151231448,0.0,0.0
2021-01-13,101670.71534944973,0.004405258713266852,0.001402317090257288,3,0.7987965595174823,0.2012034404825178,0.0,0.0
2021-01-14,101194.68866577826,-0.004682043221937939,0.0060777946029677565,3,0.7997438814187263,0.2002561185812737,0.0,0.0
2021-01-15,100684.89180129817,-0.005037782824391261,0.011084958818098123,3,0.7979312476349968,0.20206875236500324,0.0,0.0
2021-01-19,101381.37902169836,0.006917494848926294,0.004244144114696535,3,0.7986717300889185,0.20132826991108163,0.0,0.0
2021-01-20,102523.58111082319,0.011267732588735,0.0,3,0.8020337637085824,0.19796623629141752,0.0,0.0
2021-01-21,102456.10545985312,-0.0006581476206642746,0.0006581476206642956,3,0.8032936615317773,0.19670633846822264,0.0,0.0
2021-01-22,102230.03497828548,-0.0022065105886366954,0.002863205999607099,3,0.8022205468180359,0.1977794531819641,0.0,0.0
2021-01-25,102791.76569959531,0.00549477187823667,0.0,3,0.8009831923310617,0.1990168076689382,0.0,0.0
2021-01-26,102624.63775570836,-0.0016258884430040165,0.0016258884430040421,3,0.8010352427580403,0.19896475724195967,0.0,0.0
2021-01-27,100670.17630653598,-0.01904374304000688,0.02063968235801672,3,0.7955989000172984,0.20440109998270167,0.0,0.0
2021-01-28,101245.24551698825,0.005712408893585419,0.015045175769494157,3,0.797883358293267,0.2021166417067331,0.0,0.0
2021-01-29,99504.92906882262,-0.017189117763298987,0.03197568023472175,3,0.7955856106157194,0.20441438938428064,0.0,0.0
2021-02-01,100846.22847558721,0.013479728283981618,0.018926975431999615,3,0.7980706135027186,0.2019293864972814,0.0,0.0
2021-02-02,101852.97218678586,0.009982958474667842,0.009132964167120505,3,0.8013556084282808,0.19864439157171923,0.0,0.0
2021-02-03,101736.15447409857,-0.0011455708714899,0.010269414269832855,3,0.8015473157740401,0.19845268422595985,0.0,0.0
2021-02-04,102609.02813524778,0.00857977840484855,0.0017777451637671637,3,0.8037613265633333,0.19623867343666673,0.0,0.0
2021-02-05,102765.02158561036,0.0015202702257054402,0.00026017759110308347,3,0.8056998754013901,0.1943001245986099,0.0,0.0
2021-02-08,103450.65893352128,0.0066718941652703385,0.0,3,0.8061401354182887,0.19385986458171137,0.0,0.0
2021-02-09,103409.9848633756,-0.00039317362078686785,0.00039317362078683527,3,0.8059203367413511,0.19407966325864898,0.0,0.0
2021-02-10,103510.93964148535,0.0009821836981326801,0.0,3,0.7988669049304232,0.2011330950695768,0.0,0.0
2021-02-11,103530.50131672327,0.00018898171831566835,0.0,3,0.8000057514739907,0.1999942485260093,0.0,0.0
2021-02-12,103682.49520487965,0.00146810733284695,0.0,3,0.8027791251450965,0.19722087485490356,0.0,0.0
2021-02-16,103299.07044595791,-0.00369806646882953,0.0036980664688295306,3,0.8050612088159997,0.1949387911840003,0.0,0.0
2021-02-17,103446.01836039625,0.0014225482746740407,0.002280778872230216,3,0.8041020033125013,0.19589799668749883,0.0,0.0
2021-02-18,103009.64950358483,-0.00421423962047374,0.006489482144167669,3,0.7999663524510339,0.20003364754896613,0.0,0.0
2021-02-19,102590.22967288553,-0.0040716557402198095,0.010534714947164181,3,0.8018183809013777,0.19818161909862236,0.0,0.0
2021-02-22,101802.8526945902,-0.007674970421705075,0.018128831743248752,3,0.8018048748477015,0.19819512515229848,0.0,0.0
2021-02-23,101843.78754190567,0.00040209921659334515,0.01773402211569708,3,0.8024558711346144,0.19754412886538555,0.0,0.0
2021-02-24,102612.39718424749,0.007546946759276445,0.010320913077155658,3,0.805221726627482,0.1947782733725181,0.0,0.0
2021-02-25,100298.71075062304,-0.022542721561095422,0.03263602450510239,3,0.7987288949513672,0.20127110504863277,0.0,0.0
2021-02-26,100553.2776618131,0.002538087571464438,0.030180770021816405,3,0.7926015307857127,0.20739846921428734,0.0,0.0
2021-03-01,102209.74392048742,0.01647351828993035,0.014204435198844623,3,0.7986575797248343,0.2013424202751657,0.0,0.0
2021-03-02,101574.21619457105,-0.006217878076387371,0.020333991829021625,3,0.7973834291692783,0.20261657083072168,0.0,0.0
2021-03-03,100278.19126389672,-0.012759388939725929,0.03283393145830382,3,0.7969907944732203,0.20300920552677962,0.0,0.0
2021-03-04,99155.80115657678,-0.01118978824901458,0.043659192801619895,3,0.7990411080306,0.20095889196939992,0.0,0.0
