date,wealth,return,drawdown,action,w_SPY,w_TLT,w_GLD,w_SHY
2021-01-05,100016.0258237279,0.001161419656936013,0.0,1,0.6034314241164019,0.39656857588359806,0.0,0.0
2021-01-06,99562.64346279885,-0.004533097143133002,0.004533097143132991,1,0.6098033035173775,0.3901966964826224,0.0,0.0
2021-01-07,100122.26121630562,0.005620760297669835,0.0,1,0.6154045013796268,0.38459549862037334,0.0,0.0
2021-01-08,100349.05115622857,0.002265130023711554,0.0,1,0.6175121415531004,0.3824878584468995,0.0,0.0
2021-01-11,99867.92230275868,-0.004794553091696332,0.004794553091696296,1,0.6163046229186114,0.3836953770813885,0.0,0.0
2021-01-12,99912.26482681742,0.0008606746067271188,0.004352670248283008,5,0.19987022565921722,0.5990080826307084,0.2011216917100745,0.0
2021-01-13,100553.50416346641,0.006418024231163907,0.0,5,0.19913040332065912,0.6018912591760276,0.19897833750331329,0.0
2021-01-14,99906.0139116033,-0.006439260941224998,0.0064392609412249335,5,0.19971916025070913,0.6001168839279138,0.20016395582137703,0.0
2021-01-15,99750.28963844945,-0.0015587076999351288,0.007987931715549124,5,0.19857214782759555,0.603438849423017,0.19798900274938752,0.0
2021-01-19,100267.43798199535,0.005184429493090486,0.002844915091233524,5,0.19909910460692268,0.6022641357328802,0.19863675966019714,0.0
2021-01-20,100930.45600730408,0.006614775039901088,0.0,5,0.2014352674420653,0.5966439352997137,0.20192079725822093,0.0
2021-01-21,100513.5791619324,-0.004130337480507358,0.004130337480507507,5,0.20245512341444008,0.5949137846557436,0.20263109192981624,0.0
2021-01-22,100474.75395431674,-0.00038626828274733547,0.004515010344888992,5,0.20181649765590015,0.5970700706852403,0.2011134316588595,0.0
2021-01-25,101279.16728702631,0.008006123937116727,0.0,5,0.2010031822873524,0.5993086304901016,0.19968818722254594,0.0
2021-01-26,101082.8868616455,-0.0019380138150677433,0.0019380138150677517,5,0.20107910821280484,0.5993392622413009,0.19958162954589437,0.0
2021-01-27,99663.6213080495,-0.013647134833084728,0.015951414513493467,1,0.5934344694713177,0.4065655305286822,0.0,0.0
2021-01-28,99948.2842031789,0.002856236723021924,0.013140738806389218,1,0.5968334155956729,0.40316658440432696,0.0,0.0
2021-01-29,98511.65231470056,-0.01437375238536254,0.027325609465988054,1,0.5934147532278836,0.4065852467721163,0.0,0.0
2021-02-01,99531.13750471963,0.010348879204282062,0.01725951969325279,1,0.597112883209268,0.4028871167907321,0.0,0.0
2021-02-02,100112.96670711324,0.005845700320324408,0.011514713352727801,1,0.6020368641301487,0.3979631358698513,0.0,0.0
2021-02-03,99525.43727306383,-0.005468826508957303,0.01731580206413419,5,0.20125791625680486,0.5979460912694868,0.20079599247370836,0.0
2021-02-04,99163.7915174836,-0.0036337017499154067,0.020886583353788013,5,0.2042876633841424,0.5985230501207233,0.19718928649513442,0.0
2021-02-05,98939.59396507882,-0.002260881204458978,0.02310024247451714,5,0.2055564340268821,0.594856352289815,0.1995872136833029,0.0
2021-02-08,99543.75321019831,0.006106344496751613,0.017134956016273573,5,0.20578436653795418,0.5938421027909435,0.2003735306711022,0.0
2021-02-09,99638.99249951623,0.0009567580711651356,0.01619459195257611,5,0.20545080462432788,0.5937136140120257,0.20083558136364643,0.0
2021-02-10,100100.39343245486,0.004637042135962965,0.01163885808056453,5,0.19899015899346126,0.6012041252888481,0.19980571571769062,0.0
2021-02-11,99629.40802641143,-0.004705130418505689,0.016289226153878622,5,0.20025371380353493,0.6007395461778636,0.19900674001860147,0.0
2021-02-12,98924.42095777007,-0.007076094123278123,0.023250056179696554,5,0.20267710720369903,0.5975066636948224,0.1998162291014785,0.0
2021-02-16,97723.33278736373,-0.012141472841363162,0.03510923909539365,5,0.2049905059197551,0.5956406940083018,0.1993688000719432,0.0
2021-02-17,97876.36678713521,0.0015659924340123072,0.03359822746416874,5,0.2047169423437274,0.5984858447498347,0.19679721290643779,0.0
2021-02-18,97553.76921997104,-0.0032912685673080143,0.03678345869982769,5,0.19980639213635784,0.5995452378742068,0.2006483699894355,0.0
2021-02-19,96823.09847629887,-0.0074899283699086045,0.043997881598877076,5,0.20095871053958334,0.5960400545859463,0.2030012348744704,0.0
2021-02-22,96528.6367876302,-0.003041233892558775,0.0469053076427165,5,0.20002131094522224,0.593310168089639,0.20666852096513882,0.0
2021-02-23,96341.02254045343,-0.001943612314649453,0.048757754223809235,5,0.2006541986538306,0.5927512323419005,0.20659456900426887,0.0
2021-02-24,96165.31211676597,-0.0018238380604034697,0.05049266603631941,5,0.20323601681685174,0.5899387828268277,0.2068252003563205,0.0
2021-02-25,94396.7725437709,-0.018380742266651363,0.06795469322679781,5,0.19883558867631654,0.6012531998103966,0.19991121151328678,0.0
2021-02-26,95719.99395233046,0.014017655189916534,0.054889603495071104,5,0.1950765178179599,0.6125434221908445,0.1923800599911956,0.0
2021-03-01,95366.36269184912,-0.0036944346304227187,0.05838125207349143,5,0.20054609874042514,0.6066946023759222,0.1927592988836527,0.0
2021-03-02,95321.38026263934,-0.00047168024385207654,0.05882539503412909,5,0.1990750724244692,0.6070240293989434,0.19390089817658737,0.0
2021-03-03,94238.72973369747,-0.011357898154210918,0.06951516034266114,5,0.19869497888606782,0.6073381537484182,0.19396686736551405,0.0
