date,SPY_ret5,SPY_mom63,SPY_vol20,SPY_vol60,SPY_ma_ratio,TLT_ret5,TLT_mom63,TLT_vol20,TLT_vol60,TLT_ma_ratio,GLD_ret5,GLD_mom63,GLD_vol20,GLD_vol60,GLD_ma_ratio,SHY_ret5,SHY_mom63,SHY_vol20,SHY_vol60,SHY_ma_ratio,spy_tlt_corr60,rf_level,rf_chg20
2005-09-20,-0.3307385648947082,-0.07241234723418238,-0.49656596129069475,-0.6535900075527319,0.07213517352893054,-0.6635308456730076,-0.39389003099741,-0.9446952914851133,-0.8925697011388436,0.24907931412129186,1.0513312991869852,0.40267476659533763,-0.8395238680884719,-0.9730372938022603,-0.22352527289656993,-0.37309407316124743,-0.05440760197925197,0.4742031513791098,0.1799486705757519,-0.19729359665838198,1.2408724579004402,1.398003832523078,0.12666148121193574
2005-09-21,-0.4522575487269488,-0.1930455334313574,-0.45313310606763274,-0.6494734822720359,0.07055809907279177,-0.8010489324746747,-0.46373954749892865,-0.9303148929541994,-0.9027799284153961,0.23344147909685228,1.3183209512463872,0.35507251940774176,-0.8314180679040699,-0.9760580716273543,-0.19859495170403996,-1.1643995353623924,-0.163064215970693,0.5230707524693857,0.1891531047699935,-0.19264414729672344,1.2713141722179575,1.4483495386804905,0.5735439363432343
2005-09-22,-0.6900290023440568,-0.32764402232305107,-0.40858864604802414,-0.6289458570247316,0.06593497154504484,-0.115011251952267,-0.5051803268225755,-0.8296837333123184,-0.8609425065657537,0.223448297184663,1.661508619777688,0.6016983517151409,-0.6802783983097976,-0.9008841934155049,-0.17077110263297668,-0.5167602187516327,-0.3171304121560456,0.523163728678374,0.20793767367816007,-0.1858866567104848,1.0948756547787344,1.3399581915145646,-0.41352628200838876
2005-09-23,-0.5228959653499332,-0.09315338655292077,-0.4448074203469698,-0.6408543491548403,0.060974826088765345,0.2717738248693012,-0.5040266016075936,-0.8309701517552592,-0.8815126019875835,0.21391630539150008,0.6943952732601999,0.330816159094082,-0.5003332735177114,-0.8698668989570962,-0.14470525869662745,-0.15695090493613642,-0.22434788135088615,0.5256648790178303,0.17932254693152266,-0.17870672530817308,1.1836427641722262,1.362465736841234,-0.177807793753173
2005-09-26,-0.7818526323231657,0.01669248695784553,-0.45099513676664016,-0.6426826395412181,0.055422973823008405,0.22246601318910775,-0.6878995132229045,-0.7823865347950126,-0.8570077947519146,0.20466193835340946,0.2981980510701856,0.3431306897911055,-0.48684620173332976,-0.8703056475919737,-0.11786832466495269,-0.22875604682064277,-0.3943669729264646,0.5796665235261937,0.19795172671354255,-0.1730482147438493,1.1720091518786608,1.3683887527884568,-0.15325327231216573
2005-09-27,-0.5968361144179467,0.012992624669035285,-0.4799423918684351,-0.6499014531503379,0.05059831503124852,-0.132722025966113,-0.7931682336073445,-0.7647963464918913,-0.893013435410753,0.1922057007481262,0.18218692662883085,0.41732088684287194,-0.5014627212842763,-0.871082489644556,-0.0909933442148991,-0.8045408624068637,-0.5336317746848234,0.5798088682774131,0.20384116982094388,-0.16932737549354898,1.2654582592217227,1.3891192379947326,-0.1385219644505348
2005-09-28,-0.25433122377277023,-0.10233153628726634,-0.5111758527126903,-0.6512391321393625,0.047059793735221046,-0.19531152970553978,-0.6729695054523602,-0.7638785162992341,-0.959509069149943,0.1835968178680882,-0.05896567158850456,0.4623570017634294,-0.45096029188793074,-0.9404907498651712,-0.066146321435453,-0.5892453452617133,-0.4414629108456221,0.5919743236911018,0.016952044544020765,-0.1656136401562741,1.3161140186236246,1.3772732061017798,-0.3251314098484782
2005-09-29,0.18089424687621689,-0.0534842355315194,-0.5297427876133608,-0.6644076743017411,0.042706011587060395,-0.3297272989775943,-0.5518530799882859,-0.7561421482584213,-0.9783264620727341,0.17581193155653427,-0.2804600828262534,0.5581142110187185,-0.5760678896175181,-0.9463575209060012,-0.036736524671135466,-0.9487361088179517,-0.4258794731682685,0.48261827549301034,0.018562019657360707,-0.16264660992333657,1.470506347374971,1.3666118338830864,-0.3742392819008691
2005-09-30,0.3734157083008702,0.12912842955716608,-0.5867349684700428,-0.6681888040854095,0.039450236134870274,-0.5166996516837958,-0.7488226858194424,-0.8764060382538558,-0.9855037349697139,0.16471651481511382,0.5183982357068561,0.6933100989549531,-0.5880687265635267,-0.9423300308557253,-0.008609323325712554,-1.3805084682232174,-0.5493073464356222,0.03516282353283335,0.014904390754259087,-0.15993579523130738,1.5052162452598001,1.4086652047417714,0.20523313981721553
2005-10-03,0.4697056179482319,0.13130908671288244,-0.5825947336822829,-0.6693181082401344,0.038841538054820976,-0.30349229213543893,-0.6214013507502569,-0.9003840023890343,-0.9834506964181421,0.15922025255775757,0.26235663926287184,0.8031508426807995,-0.6507165073003388,-0.91508713004089,0.016365174855202426,-1.381872101919191,-0.31162855915145804,-0.07131404720851989,0.01761176965578927,-0.1556419400708127,1.470779382598641,1.4157728803647467,0.5833648082633599
2005-10-04,0.2690638985286193,-0.025036705805813766,-0.5754492193585895,-0.6936029916264417,0.03522740824037616,-0.4768039984080105,-0.5971978363130729,-0.855714410179376,-0.9620791020748949,0.14656431952929355,-0.1948030911639775,0.8525979568721052,-0.6047432232362732,-0.904173143749142,0.03936822730593434,-1.2102879540883618,-0.3986564638185484,-0.25752601493134714,-0.009805654935614005,-0.15570083732368736,1.6214449197937708,1.4246573336765769,0.5980961161249874
2005-10-05,-0.1964190890509592,-0.06393514217221664,-0.5883457331730144,-0.6696489541231717,0.029335315075616198,-0.37834015050503467,-0.629644501786017,-0.8610416786149805,-0.9551542958087192,0.13632472602672588,0.08572371836736778,0.869963216907834,-0.6052167100788384,-0.9106390631053886,0.06301582347093766,-1.0662864769392977,-0.49163964046961206,-0.433465912571448,-0.024755988227458215,-0.1552530743479,1.5249752760859292,1.4542725546277129,0.6815805523310199
2005-10-06,-0.7854544875564402,-0.29121577432061885,-0.5043649282392649,-0.634158153046394,0.020019241899424754,-0.5003481351304369,-0.5965129292763288,-0.9195427761709506,-0.9584496801035641,0.12694992529004936,-0.4245940837250349,0.8119156974067592,-0.5939826734316657,-0.9078624536952264,0.08828336857555054,-0.993370095610471,-0.5374662980241717,-0.4160007867094582,-0.019303234597350158,-0.15312291136635764,1.431146296905039,1.427618912259192,0.4851490641833237
2005-10-07,-1.2650770565071412,-0.48652795045710223,-0.5037164102373161,-0.6324644976483113,0.009320292460152826,-0.4631511533819941,-0.5922017367291701,-0.9121680899293769,-0.9526740819531015,0.11737446208164984,0.011779752125485213,1.0765703584831905,-0.44881188933470073,-0.8549578619288786,0.11641961900141128,-0.7771045964323794,-0.39834003193198264,-0.4265000253161889,-0.019424846885085837,-0.1509091501779873,1.4588077916547293,1.4406496038278975,0.6275622443371305
2005-10-10,-1.251199498769984,-0.5080680012767846,-0.5560766110157277,-0.6333041275419461,-0.002409197481693776,-0.06865187455542758,-0.5327827118948678,-0.9005442209437922,-0.9463554977576256,0.10499082588412988,0.4503895090755268,1.0319593581302362,-0.45258747790461534,-0.894715862360565,0.14277371512078593,0.16178039097943817,-0.21206064517247017,-0.3636106751735007,-0.006779739099570469,-0.1475076195841316,1.5106107068974686,1.4530878949519612,0.7355988603249194
2005-10-11,-1.450309586988029,-0.6509117440938045,-0.5301246289746343,-0.6195323972925808,-0.013885423074460593,0.3125069667180535,-0.45941186951346136,-0.9574623910129471,-0.9503300041306691,0.09626428046083794,0.6858274266196493,1.0042572756816381,-0.45035209517521013,-0.8944605947375555,0.16912313617155966,0.35098172024857777,-0.2275253945637003,-0.37075731359961417,-0.006104163646380221,-0.14284427866765756,1.5182960454682615,1.4530878949519612,0.6472051589822597
2005-10-12,-1.0474336976654526,-0.686993753766158,-0.5374823081206509,-0.6219674344988826,-0.025621135242079544,0.028368027749187175,-0.4680400108755568,-1.0130169854101296,-0.9758750293854758,0.08768460323199266,0.6773301970405631,1.0984416813290092,-0.5100686437726121,-0.8960753534274708,0.1937621870443474,0.27856218243837744,-0.2741751081505497,-0.42458314164324007,-0.006068952316743751,-0.13745324869751213,1.472129563164859,1.4690800238867663,0.8338146044049521
2005-10-13,-0.8289826987180016,-0.8366246516947331,-0.5184537448652023,-0.6184326776407201,-0.040625008615019345,-0.7136503443429352,-0.5744111359439292,-0.9103749619577295,-0.9367572370928094,0.07737782266168747,0.3179082733353302,1.0883006972758098,-0.41738818220397156,-0.8566735793619489,0.21530586584014802,-0.44595922689528894,-0.3677604142875003,-0.38860763059654396,0.007193100783052817,-0.13367165279058402,1.561826972989705,1.5016566822040027,1.3936452822951584
2005-10-14,-0.7050799011185539,-0.8369596501082749,-0.5186637484547943,-0.6220529445913258,-0.05649983410537951,-0.7045553484144607,-0.6669138552332535,-0.9774617359609892,-0.9488246214907545,0.0638367909119772,-0.22467822177547106,1.0889338081432605,-0.45609155103874055,-0.8635957985091283,0.23368235722013536,-0.44595922689528894,-0.3831047172758781,-0.3865469952609283,0.006585060742972423,-0.130986162548456,1.5151039131330575,1.5294948430332542,1.57534429175161
2005-10-17,-0.4120560225688875,-0.6527745033584559,-0.47461450215683426,-0.6015033556630018,-0.06755916433509003,-0.9951481033631432,-0.5800456625711181,-1.027444910088132,-1.0396398165490144,0.051345148510291705,-0.5146663002907709,1.0402986252665554,-0.4662080742547506,-0.8581353619735752,0.25016036753904647,-0.7347098455608002,-0.3210519812228809,-0.4093669381773287,-0.02008563586032419,-0.12754323071536858,1.3518738770126073,1.553186906820652,1.5065935050664525
2005-10-18,0.09766257693535267,-0.6752820212604018,-0.4587624456292937,-0.6085928806920075,-0.07577507323967757,-0.9727603396661124,-0.6351349186794543,-1.0418430502168794,-1.0751258674846742,0.042653437878263,-0.16138551573235696,1.2055068951515209,-0.46170688683011357,-0.8427328105348091,0.2695199788689167,-0.9524522366373832,-0.4297765292676729,-0.40964954537787746,-0.03608364018279008,-0.1224734517073642,1.2303627337441727,1.5502254694545523,1.3298049315638925
2005-10-19,-0.29851995668572495,-0.8565759874326362,-0.43773866738240813,-0.5878312722652892,-0.08625810273997725,-0.8075531873862,-0.6983514854732121,-1.055679778192571,-1.0797784101619865,0.035281111057758704,-0.3810164200987811,1.0370761214495077,-0.4379854559984499,-0.8296782990525047,0.28784090149338754,-0.30167411233976527,-0.30522900507566314,-0.3541841685584661,-0.022357654540937594,-0.11285025433337749,1.1896468145747823,1.5934634999889896,1.270875016786491
2005-10-20,0.7308251155910657,-0.5720321171000083,-0.31144243045580994,-0.5297743165742355,-0.09582493737655205,-0.27350921018604324,-0.4907196404257626,-1.2453206021343721,-1.0815195673283315,0.025478538663860663,-0.47977085972082467,0.7763784695353663,-0.5104721502931444,-0.7843590105092558,0.3022837309477141,0.42285172588649744,-0.11881856289463473,-0.4370472078386823,-0.01965954014375417,-0.10674687082372468,1.2243559447440522,1.5857635651363962,2.1057100122469308
2005-10-21,0.0030729232756931514,-0.8827840078240737,-0.19444701768741027,-0.4784365337893059,-0.10984039303711789,0.058673237635132554,-0.5655889909612547,-1.2155592302285594,-1.0776124732435572,0.01746668609510625,-0.8973822652617652,0.6805162513154078,-0.6066770692633348,-0.7660923377796943,0.3125499033910011,0.42285172588649744,-0.24292843531547456,-0.4596655474086845,-0.01965954014375417,-0.10047705839466962,1.1553366732714974,1.5875404840432596,1.9338318747229912
2005-10-24,-0.2733557951313808,-0.7978356792636841,-0.18436256259701933,-0.4836100278585229,-0.12383942207784934,0.6321812370109331,-0.3749671933321419,-1.112136779036118,-1.0738502560258567,0.009484450285626606,-0.29748699223366754,0.810774408533513,-0.5208259820846471,-0.7489753731934643,0.31904211512236375,0.6400011093968534,-0.11834635279684934,-0.4758009243164038,-0.011684331089371055,-0.09462727103061398,1.1179263108605295,1.5905020626243818,1.9092785241116041
2005-10-25,0.2165726936249998,-0.6175030237378402,-0.07489068191775386,-0.4433572242056615,-0.13245621495953205,0.22862359040967498,-0.5144631540911389,-1.0511198884078343,-1.093868840998357,-0.004888984653515376,-0.7594677934998482,0.8534084169743155,-0.539527229922189,-0.7448244343375775,0.3240072292918988,0.712607495885714,-0.1343492079061557,-0.5198982388064974,-0.018988022234384908,-0.09282522554048973,0.8122837782713981,1.5905020626243818,1.7374015573925425
2005-10-26,0.5934122754350165,-0.6897169869652181,-0.0742710974632728,-0.44293578481166124,-0.1431290230593946,-0.2860400126931335,-0.6178705924108238,-0.9633211277502814,-1.0624387608372161,-0.020652535608706855,-0.027586880080259397,0.9801380766367127,-0.45133504456820567,-0.7131193260148181,0.33514928462706073,-0.8074805253819706,-0.35251825703109574,-0.24243463326595946,0.05291638979078487,-0.09364145666102101,0.8444697871494121,1.6331476927126858,2.189193277635709
2005-10-27,-0.2261057063706878,-0.8066589233580794,-0.073802340045621,-0.44942891603403784,-0.15085950999450543,-0.6949373048695162,-0.85393833135491,-1.0136737298193668,-1.0406115184729514,-0.0409775553656905,0.39831030930201544,0.8509561617702488,-0.522512227383185,-0.7093345396860121,0.34314635261455906,-1.3135546019233146,-0.41468215147836646,-0.25629170387162686,0.05733748242997821,-0.09639853518000938,0.9091526984956009,1.6141941264117805,2.120442490950558
2005-10-28,0.07059222831020336,-0.8572534077948318,-0.0757356680508622,-0.43392031755936306,-0.16076201532731882,-0.6466483384632822,-0.6576075283040593,-0.9846437840984558,-1.0470810194871396,-0.05729798811075954,0.8952554398009133,0.8980951295811812,-0.5301621852170872,-0.7192861307012592,0.35761362546054193,-0.8796351798822846,-0.2436265947455985,-0.19997876963519387,0.06685306542881334,-0.09822713721841662,0.818096833550505,1.6064941915591873,1.7079365999976606
2005-10-31,0.5100177057585639,-0.6667367638129266,0.01271486281056223,-0.40424738032637064,-0.16797025025136925,-1.1205293539513854,-0.6013815741665816,-0.9888024030188979,-1.0484401581607514,-0.0757219147219459,0.48439139472260223,0.8165887981965771,-0.5791013493362065,-0.7202435828593788,0.37283076519199576,-1.2410537311384322,-0.16735875749646362,-0.2606067280430811,0.06685306542881334,-0.10157683961886567,0.8269252933724915,1.6260401583062265,1.8110627800315715
2005-11-01,-0.02321119661888071,-0.707775927786432,0.016048071847913372,-0.4096812244205462,-0.17485872180996925,-0.6167394834431154,-0.5256407848676559,-1.0509807462495433,-1.076417318168096,-0.09353321430705809,-0.06703421517571612,0.5920547500517477,-0.4137817335451287,-0.6436968323606417,0.38490257675472767,-1.2409015371929484,-0.22961427213436814,-0.26599228083968124,0.04997867887472311,-0.10501222377393836,0.7440946873855409,1.6141941264117805,1.6391858133125063
2005-11-02,0.1870059476859488,-0.7034113151350255,-0.02116523825302427,-0.408338648090395,-0.18025418315448075,-0.2244495890632664,-0.6142820531297957,-1.0791274276090126,-1.0774176546800434,-0.11090754876715789,-1.125792992781512,0.3003004870785285,-0.30280068809324495,-0.6009860914611829,0.3928176819938318,-0.0688673248472953,-0.24192930315149572,-0.2598512253539381,0.022092238739920566,-0.10847350233476917,0.7348506576163696,1.6479553031882543,1.6735600358316463
2005-11-03,0.7531930581289825,-0.4660735216055516,-0.05098853173980786,-0.39562836005210883,-0.18343178194537774,-0.08480168909711572,-0.6532517586633826,-1.1102398033766057,-1.0753220111243276,-0.13134512635070755,-0.708825296713719,0.3649958833165239,-0.25806083019794357,-0.5882390105593509,0.4022547157151033,0.07561190361958717,-0.257655470524025,-0.28291893631710263,-0.005113025114241925,-0.1147968710787554,0.624558641609892,1.6331476927126858,1.7717757798993028
2005-11-04,1.3975644529091338,-0.3215055323115099,-0.055717859495344586,-0.3924352724286078,-0.1832639101019733,-0.6283083257416177,-0.6379074773166774,-1.0725145525639257,-1.0535518770411831,-0.15402100470855412,-1.0364376480753221,0.34213281768772663,-0.4581734509151621,-0.5917548011890131,0.41197718969288505,-0.6494405911854536,-0.21128780478133619,-0.2637440415285048,0.002863864414506997,-0.12189383188860467,0.5909361431744152,1.639070708659909,1.712845865134281
2005-11-07,0.7256871133957683,-0.31410926111876863,-0.05524018048948311,-0.3949823732107355,-0.1850028159324264,-0.7169461461143176,-0.6339653213906915,-1.1283753358583872,-1.0833854242367078,-0.17840654277534304,-1.4214280446386913,0.2919902930113466,-0.4324838516987968,-0.6364087367307149,0.419304013522523,-0.6494405911854536,-0.08647897727413562,-0.32645419402197023,-0.009683600811309685,-0.12798311967199405,0.525981601720276,1.6497322220936248,1.6981145572602772
2005-11-08,0.6502172500797637,-0.38003346730272464,-0.09252722691252793,-0.40105163834351293,-0.184522360818947,-0.6384930345491467,-0.6385166897800528,-1.0853807401633324,-1.1394499405577838,-0.20120700632161978,-0.5798503436509442,0.36474576178464,-0.40197109067150144,-0.6303339431112176,0.4288525948470522,-0.5048234926807361,-0.24243760679374335,-0.32644759969370674,-0.04767726606330615,-0.13272367294380463,0.6115868997105303,1.627224676765463,1.5115039410203306
2005-11-09,0.5227799102658403,-0.3736800254023849,-0.09515348501168774,-0.407723743893357,-0.18622077281107605,-0.06980613519259854,-0.4799796230758382,-0.8931186774086224,-1.0823673136733918,-0.2225711334945481,0.07129136271118033,0.314703615475274,-0.39182437090390126,-0.6458457092522708,0.43841768812923193,0.06165184100299753,-0.08591251901091604,-0.1752007540998708,-0.016137808296942693,-0.13584558827265608,0.6555984556189153,1.6479553031882543,1.5507909411525993
2005-11-10,0.13774885812433973,-0.4083751381119388,-0.1331392425341453,-0.43686338074790126,-0.18573830838633631,-0.3667848800287179,-0.7339885949383096,-0.8775593201616733,-1.0628466992872072,-0.2495629380254699,0.2715119926650954,0.2645039842715691,-0.32603891731959944,-0.6229077883965333,0.45603459308105354,-0.5916174412180204,-0.3357937652317306,-0.09411720479444986,0.020794122048761365,-0.14579649765449007,0.7906189708402597,1.6568398977166001,1.3543594529925302
2005-11-11,0.2842086483355127,-0.2260254573476323,-0.12426232680986292,-0.4267959313683148,-0.18722839493625504,0.6359300721057157,-0.7045218450217567,-0.659356925498354,-0.994258540362687,-0.27665653999109324,0.345598575451995,0.23256388390325936,-0.3340752292968289,-0.6734850464754064,0.4703822565909896,0.49843244851140517,-0.3192454281254621,0.054072490630562665,0.06530793863516184,-0.16018792094581966,0.9774882945636936,1.6538783191354771,1.0989980500674261
2005-11-14,0.48386160500357145,-0.26242036584818446,-0.15182380703002776,-0.4251123586398176,-0.18767660565568942,0.75088478692199,-0.658755840074914,-0.6608472408520271,-1.02678813723875,-0.2999809632604196,0.9788007712480907,0.41644151838790117,-0.31683542580086504,-0.6676612851545145,0.48077794193504814,0.7162416466074096,-0.21024788280015502,0.0592639952288114,0.05082672605384701,-0.17679054570554664,0.9801611778685049,1.6538783191354771,0.9025665619197334
2005-11-15,0.4180982845455727,-0.09629238563112884,-0.15018113507200131,-0.42568794584525793,-0.18722353759660074,0.16898028783347513,-0.8688954802541253,-0.5954475466808117,-1.0020743648769097,-0.32565676833403434,0.6154013359935107,0.2527951685349872,-0.3670165475788968,-0.6712738232280187,0.4891696857136924,-0.08317764273241292,-0.4598411681489952,0.2012002610695454,0.10401981814023274,-0.19990313459645317,0.9940614659831285,1.6598013350827,0.9762277845711316
2005-11-16,0.263780646777571,-0.14376552891156769,-0.2075690259251324,-0.4230861559538532,-0.19082606417271797,0.0011844219675508003,-0.6781745348021203,-0.5384267836660419,-0.9754265590207847,-0.3464996025323996,0.5323150365687424,0.4412138090777451,-0.38029861003297083,-0.6715574657474425,0.4973976261572642,-0.3741120849424884,-0.3973282586650948,0.18733470347463244,0.11678438905230015,-0.2169268979219566,0.9567257649797521,1.6793473018282463,0.7797962964110594
2005-11-17,0.2941787370542671,-0.11569318125578693,-0.3067258756387716,-0.4233015066942504,-0.19425231209268554,1.1129879365614155,-0.6332009627249706,-0.4067925183500342,-0.9265335122335696,-0.3599030235044835,0.8991358788285231,0.7616987049305444,-0.20045689260562838,-0.5581314570016086,0.5110306083409273,1.0797330562926886,-0.34959753941110155,0.27542739109833136,0.13047186666476035,-0.2296299717110378,1.017356869737037,1.6775703829228759,0.8289041684510808
2005-11-18,0.35924515195060425,-0.022310248794984274,-0.4870483852411019,-0.42470242099946226,-0.19461004192521117,0.5912111544357472,-0.5959531827429346,-0.4079667527645758,-0.9233210432109351,-0.3730593532796744,1.5247284673930712,1.0158903059244726,-0.1704005758975838,-0.5287706417819413,0.525459278182237,0.7874661546734616,-0.19387629452978553,0.3204356831987278,0.147186661093418,-0.23961761577780308,1.078762886746159,1.6775703829228759,0.8141716897474467
2005-11-21,0.3814217670713498,0.0304642808200768,-0.4870225860549486,-0.42436719969081416,-0.19602897294461522,0.31357769351026277,-0.6484566437879408,-0.48771033673869024,-0.9215976510750692,-0.38759966552892605,1.2436868709081732,0.9808935729457672,-0.21149004779653735,-0.5281817285669639,0.5377124907543174,0.569630347650918,-0.20936045383885712,0.2990142546561586,0.1465770439887256,-0.24961266074826588,1.0396249032120137,1.6775703829228759,0.7896171683188156
2005-11-22,0.6189614961590817,0.1238051370948992,-0.5850027223975007,-0.43088113449263477,-0.19569639782497114,0.8751455769240494,-0.671679234014887,-0.5449250240858797,-0.9153171547374414,-0.3975374193179647,1.8149968552001723,1.1043556661179361,-0.18818338919536712,-0.5153452896085705,0.5519291771610775,1.806298701469087,-0.25527907234764446,0.308396089654696,0.1393183345734147,-0.25748960730762654,1.0655067508317941,1.6675012699352934,0.7061339029424103
2005-11-23,0.9582630414093734,0.3046941594072115,-0.596524177394877,-0.4371806758160656,-0.19246544756164555,0.5973390009650452,-0.6662752210352911,-0.6441023801889036,-0.9152140177135552,-0.4086913669847932,2.0444473003646237,1.2435007237147746,-0.25288624645906926,-0.5125729226641917,0.5700646328635374,2.1680333064420583,-0.09950897062011745,0.1677497366181818,0.17840850658633237,-0.264508464535096,1.0538675419547165,1.630186255346586,0.0431782158355372
2005-11-25,1.119075686171076,0.3341205854432372,-0.6138548196848073,-0.4393173305484047,-0.18725893904785676,-0.16326306054150705,-0.768976766200379,-0.7012623631835053,-0.9341859376827237,-0.4191431928914616,0.9909844111804327,1.1559591867910937,-0.24888988553854627,-0.5537416385448121,0.5846290838420639,0.7143209266459564,-0.23971553060157721,0.28632092685863264,0.17041477126414759,-0.2724799085127472,1.090724322441112,1.6420322872410311,0.298538447943377
2005-11-28,0.754850067373255,0.43976324312319026,-0.7573231725979692,-0.464399412632868,-0.18143365073249135,-0.09894477370878028,-0.7112549066565086,-0.7006825665290348,-0.9669796505756816,-0.42639633360781615,0.6458258326499566,1.2641816440737568,-0.24835132139691138,-0.5614659490826451,0.5981673846349476,0.7136620484820397,-0.03738490795780563,0.2962483557088124,0.025610960603790672,-0.2784958377380138,0.8945503325882229,1.6420322872410311,0.36237879867464967
2005-11-29,0.2859170365938013,0.23608655010257393,-0.7755455991794586,-0.45397974695661764,-0.1789217272062949,0.4103618208439574,-0.6573973419676475,-0.6790666848887909,-0.9652803169069416,-0.429435942196114,0.9069768373884626,1.361925961058292,-0.2414689745751447,-0.6186733384217452,0.6111481100821102,0.8587466032946001,-0.03724333242517301,0.29378657542572495,-0.010678993081150301,-0.2823122584060214,0.8161957434176097,1.629001595670834,0.09228491704592479
